id,created_at,name,canonical,name_clean,sources,count,lobby_count,amount,amount_bc,example
4486,2024-07-29 21:40:59.137376+00,ITI CANADAZYCOM TECHNOLOGY,380,ITI CANADAZYCOM TECHNOLOGY,"[""fd""]",1,0,0,null,ITI Canada/Zycom Technology
4487,2024-07-29 21:42:53.176599+00,ZEPOLI INTERNATIONAL,381,ZEPOLI INTERNATIONAL,"[""fd""]",413,0,9594806.8,null,Zepoli International Inc.
4488,2024-07-29 21:42:53.176599+00,ZEPPOLI INTERNATIONAL,381,ZEPPOLI INTERNATIONAL,"[""fd""]",1,0,22415.53,null,Zeppoli International Inc
4489,2024-07-29 21:42:53.176599+00,ZEPOLI INTERNATION,381,ZEPOLI INTERNATION,"[""fd""]",1,0,5341.8,null,Zepoli Internation Inc
4490,2024-07-29 21:42:53.176599+00,ZEPOLI INTERNATIONL,381,ZEPOLI INTERNATIONL,"[""fd""]",1,0,0,null,Zepoli internationl Inc
4491,2024-07-29 21:42:53.176599+00,COMPANY NAME ZEPOLI INTERNATIONAL,381,COMPANY NAME ZEPOLI INTERNATIONAL,"[""fd""]",1,0,10244.27,null,Company Name: Zepoli International Inc.
4492,2024-07-29 21:43:07.729963+00,ZEPOLI,381,ZEPOLI,"[""fd""]",15,0,256939.67,null,ZEPOLI INC
4493,2024-07-29 21:44:31.141575+00,WOOD CANADA,382,WOOD CANADA,"[""bc"",""fd""]",568,0,28195083.63,5060000,WOOD CANADA LIMITED
4494,2024-07-29 21:44:31.141575+00,WOOD CANADA WOOD CANADA LIM,382,WOOD CANADA WOOD CANADA LIM,"[""fd""]",5,0,23224.25,null,Wood Canada limited/Wood Canada Lim
4495,2024-07-29 21:44:51.304239+00,WOOD,382,WOOD,"[""fd""]",2,0,0,null,Wood 
4496,2024-07-29 21:45:29.474283+00,WAHL CONSRUCTION,383,WAHL CONSRUCTION,"[""fd""]",1,0,0,null,Wahl Consruction Ltd. 
4497,2024-07-29 21:45:29.474283+00,WAHL CONSTURCTION,383,WAHL CONSTURCTION,"[""fd""]",3,0,279047.06,null,WAHL CONSTURCTION
4498,2024-07-29 21:45:29.474283+00,WAHL CONSTRUCTION,383,WAHL CONSTRUCTION,"[""fd""]",341,0,63955104.84,null,Wahl Construction Ltd.
4499,2024-07-29 21:45:44.765605+00,WALH CONSTRUCTION,383,WALH CONSTRUCTION,"[""fd""]",1,0,20069.7,null,WALH CONSTRUCTION
4506,2024-07-29 21:46:34.412085+00,WORKDYNAMICS TECHNOLOGIES,384,WORKDYNAMICS TECHNOLOGIES,"[""fd""]",379,0,13830082.57,null,WORKDYNAMICS TECHNOLOGIES INC.
4507,2024-07-29 21:46:34.412085+00,WORKDYNAMICS TECHNOLOGIE,384,WORKDYNAMICS TECHNOLOGIE,"[""fd""]",1,0,10500.53,null,WorkDynamics Technologie Inc
4508,2024-07-29 21:46:34.412085+00,WORK DYNAMICS TECHNOLOGIES,384,WORK DYNAMICS TECHNOLOGIES,"[""fd""]",79,0,3433879.34,null,WORK DYNAMICS TECHNOLOGIES INC.
4509,2024-07-29 21:46:34.412085+00,WORK DYMANICS TECHNOLOGIES,384,WORK DYMANICS TECHNOLOGIES,"[""fd""]",1,0,0,null,Work Dymanics technologies
4510,2024-07-29 21:46:34.412085+00,WORKDYNAMICS,384,WORKDYNAMICS,"[""fd""]",2,0,0,null,WorkDynamics
4511,2024-07-29 21:46:47.202886+00,VALSOFT,384,VALSOFT,"[""bc""]",2,0,3611529.8,3611529.8,Valsoft Corp. Inc.
4512,2024-07-29 21:46:47.202886+00,SOCIETE VALSOFT,384,SOCIETE VALSOFT,"[""fd""]",1,0,0,null,SOCIETE VALSOFT INC.
4500,2024-07-29 21:46:29.353047+00,NORTHROP GRUMMAN INTERNATIONAL TRADING,385,NORTHROP GRUMMAN INTERNATIONAL TRADING,"[""fd""]",11,2,116758475.1,null,"Northrop Grumman International Trading, Inc."
4501,2024-07-29 21:46:29.353047+00,NORTHRUP GRUMMAN INTERNATIONAL TRADING,385,NORTHRUP GRUMMAN INTERNATIONAL TRADING,"[""fd""]",0,4,0,null,"Northrup Grumman International Trading, Inc."
4502,2024-07-29 21:46:29.353047+00,NORTHROP GRUMMAN INTERNATIONAL,385,NORTHROP GRUMMAN INTERNATIONAL,"[""fd""]",1,32,232433.29,null,"Northrop Grumman International, Inc."
4503,2024-07-29 21:46:29.353047+00,NORTHROP GRUMMAN ISS INTERNATIONAL,385,NORTHROP GRUMMAN ISS INTERNATIONAL,"[""fd""]",1,0,5055000,null,"NORTHROP GRUMMAN ISS INTERNATIONAL, INC"
4504,2024-07-29 21:46:29.353047+00,NORTHROP GRUMMAN INTERNATIONAL TRADING MARITIME SYSTEMS,385,NORTHROP GRUMMAN INTERNATIONAL TRADING MARITIME SYSTEMS,"[""fd""]",0,5,0,null,Northrop Grumman International Trading Inc Maritime Systems
4505,2024-07-29 21:46:29.353047+00,NORTHROP GRUMMAN ELECTRONIC SYSTEMS INTERNATIONAL,385,NORTHROP GRUMMAN ELECTRONIC SYSTEMS INTERNATIONAL,"[""fd""]",0,11,0,null,"Northrop Grumman Electronic Systems International, Inc."
4513,2024-07-29 21:47:07.808311+00,NORTHROP GRUMMAN INNOVATION SYSTEMS,385,NORTHROP GRUMMAN INNOVATION SYSTEMS,"[""fd""]",5,0,0,null,Northrop Grumman Innovation Systems
4514,2024-07-29 21:47:07.808311+00,NORTHROP GRUMMAN SYSTEMS INTEGRATED SYSTEMS WESTERN REG,385,NORTHROP GRUMMAN SYSTEMS INTEGRATED SYSTEMS WESTERN REG,"[""fd""]",3,0,137227,null,"NORTHROP GRUMMAN SYSTEMS CORPORATION, Integrated Systems - Western Reg"
4515,2024-07-29 21:47:07.808311+00,NORTHROP GRUMMAN ELECTRONICS SYSTEMS INTEGRATION INTL,385,NORTHROP GRUMMAN ELECTRONICS SYSTEMS INTEGRATION INTL,"[""fd""]",1,0,1672350,null,NORTHROP GRUMMAN ELECTRONICS & SYSTEMS INTEGRATION INTL INC
4516,2024-07-29 21:47:07.808311+00,NORTHROP GRUMMAN GUIDANCE,385,NORTHROP GRUMMAN GUIDANCE,"[""fd""]",1,0,165812,null,NORTHROP GRUMMAN GUIDANCE                                             
4517,2024-07-29 21:47:07.808311+00,NORTHROP GRUMMAN SYSTEMS,385,NORTHROP GRUMMAN SYSTEMS,"[""fd""]",22,0,3201542.95,null,Northrop Grumman Systems Corporation
4533,2024-07-29 21:47:46.154496+00,NORTHROP GRUMMAN,385,NORTHROP GRUMMAN,"[""fd""]",1,0,26751.53,null,Northrop Grumman Corporation
4534,2024-07-29 21:47:46.154496+00,NORTHROP GRUMMAN CANADA,385,NORTHROP GRUMMAN CANADA,"[""fd""]",55,0,599950.5,null,NORTHROP GRUMMAN CANADA CORPORATION
6044,2024-08-02 22:45:40.894074+00,NORTHRUP GRUMMAN,385,NORTHRUP GRUMMAN,"[""fd""]",1,0,314702,null,Northrup Grumman Corporation
6045,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN PRB SYSTEMS,385,NORTHROP GRUMMAN PRB SYSTEMS,"[""fd""]",4,0,7472324,null,NORTHROP GRUMMAN PRB SYSTEMS INC.                                     
6046,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN CANADA 2004,385,NORTHROP GRUMMAN CANADA 2004,"[""fd""]",39,0,13857280.35,null,Northrop Grumman Canada (2004) Inc
6047,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN MISSION SYSTEMS,385,NORTHROP GRUMMAN MISSION SYSTEMS,"[""fd""]",0,15,0,null,Northrop Grumman Mission Systems
6048,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN AMHERST SYSTEMS,385,NORTHROP GRUMMAN AMHERST SYSTEMS,"[""fd""]",1,0,92856,null,NORTHROP GRUMMAN CORPORATION  AMHERST SYSTEMS
6049,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN PARK AIR SYSTEMS,385,NORTHROP GRUMMAN PARK AIR SYSTEMS,"[""fd""]",0,9,0,null,Northrop Grumman Park Air Systems Limited
6050,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN OVERSEAS SERVICE,385,NORTHROP GRUMMAN OVERSEAS SERVICE,"[""fd""]",7,0,35703824.8,null,Northrop Grumman Overseas Service Corporation
6051,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMANSUPPORT SERVICES,385,NORTHROP GRUMMANSUPPORT SERVICES,"[""fd""]",1,0,591616,null,NORTHROP GRUMMANSUPPORT SERVICES CORPORATION                          
6052,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN TECHNICAL SERVICES,385,NORTHROP GRUMMAN TECHNICAL SERVICES,"[""fd""]",3,0,2400000,null,NORTHROP GRUMMAN TECHNICAL SERVICES
6053,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN SYSTEMS SPERRY MARINE,385,NORTHROP GRUMMAN SYSTEMS SPERRY MARINE,"[""fd""]",1,0,0,null,NORTHROP GRUMMAN SYSTEMS CORPORATION SPERRY MARINE
6054,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN DEFENCE MISSION SYSTEMS,385,NORTHROP GRUMMAN DEFENCE MISSION SYSTEMS,"[""fd""]",2,0,52175,null,Northrop Grumman Corporation Defence Mission Systems
6055,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN GUIDANCE ELECTRONICS COMPANY,385,NORTHROP GRUMMAN GUIDANCE ELECTRONICS COMPANY,"[""fd""]",2,0,1947000,null,"Northrop Grumman Guidance and Electronics Company, Inc."
6056,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN ELECTRONIC SYSTEMS NAVIGATION SYSTEMS DIVISION,385,NORTHROP GRUMMAN ELECTRONIC SYSTEMS NAVIGATION SYSTEMS DIVISION,"[""fd""]",3,0,2300000,null,NORTHROP GRUMMAN ELECTRONIC SYSTEMS  NAVIGATION SYSTEMS DIVISION
6057,2024-08-02 22:45:40.894074+00,NORTHROP AIRCRAFT DIV,385,NORTHROP AIRCRAFT DIV,"[""fd""]",2,0,55824,null,NORTHROP CORPORATION AIRCRAFT DIV.
6058,2024-08-02 22:45:40.894074+00,NORTHROP GRUMMAN INFORMATION SYSTEMS SECTOR DEFENSE SYSTEMS DIVISION,385,NORTHROP GRUMMAN INFORMATION SYSTEMS SECTOR DEFENSE SYSTEMS DIVISION,"[""fd""]",4,0,532150,null,"NORTHROP GRUMMAN INFORMATION SYSTEMS SECTOR, DEFENSE SYSTEMS DIVISION,"
4518,2024-07-29 21:47:22.224316+00,UNITED RENTALS CANADA,386,UNITED RENTALS CANADA,"[""bc"",""fd"",""vi""]",314,0,37455263.1,26012,United Rentals of Canada Inc
4519,2024-07-29 21:47:22.224316+00,UNITED RENTALS FO CANADA,386,UNITED RENTALS FO CANADA,"[""fd""]",1,0,28750,null,United Rentals fo Canada Inc.
4520,2024-07-29 21:47:22.224316+00,UNITED RENTALS DU CANADA,386,UNITED RENTALS DU CANADA,"[""fd""]",2,0,50237,null,United Rentals du Canada
4521,2024-07-29 21:47:22.224316+00,UNITED RENTAL CANADA,386,UNITED RENTAL CANADA,"[""fd""]",11,0,0,null,United Rental of Canada Inc.
4522,2024-07-29 21:47:22.224316+00,UNITED RENATALS CANADA,386,UNITED RENATALS CANADA,"[""fd""]",1,0,16011,null,UNITED RENATALS OF CANADA                                             
4523,2024-07-29 21:47:22.224316+00,UNIGHTED RENTALS CANADA,386,UNIGHTED RENTALS CANADA,"[""fd""]",1,0,0,null,Unighted Rentals of Canada
4524,2024-07-29 21:47:22.224316+00,UNITED RENTALS,386,UNITED RENTALS,"[""bc"",""fd""]",277,0,3913315.7,348000,United Rentals
4525,2024-07-29 21:47:22.224316+00,UNITED RENTAL,386,UNITED RENTAL,"[""fd""]",9,0,74194.75,null,United Rental
4526,2024-07-29 21:47:22.224316+00,UNITE RENTALS,386,UNITE RENTALS,"[""fd""]",1,0,0,null,Unite Rentals
4527,2024-07-29 21:47:22.224316+00,UNITED RENTALS COMPANY,386,UNITED RENTALS COMPANY,"[""fd""]",1,0,0,null,United rentals company inc
4528,2024-07-29 21:47:39.447172+00,UNITED RENTALS FORKLIFT,386,UNITED RENTALS FORKLIFT,"[""fd""]",1,0,21332.8,null,UNITED RENTALS FORKLIFT
4529,2024-07-29 21:47:39.447172+00,UNITAL RENTAL,386,UNITAL RENTAL,"[""fd""]",1,0,0,null,Unital Rental
4530,2024-07-29 21:47:39.447172+00,UNITED RENATLS,386,UNITED RENATLS,"[""fd""]",1,0,0,null,united renatls 
4531,2024-07-29 21:47:39.447172+00,UNITED RENTALS POWER HVAC,386,UNITED RENTALS POWER HVAC,"[""fd""]",2,0,16202.52,null,UNITED RENTALS POWER & HVAC
4532,2024-07-29 21:47:39.447172+00,UNITED RENTALS BRANCH 309,386,UNITED RENTALS BRANCH 309,"[""fd""]",1,0,0,null,United rentals Branch 309
4535,2024-07-29 21:49:17.157812+00,BAKERCORP,386,BAKERCORP,"[""bc""]",1,0,47928.8,47928.8,BAKERCORP
4536,2024-07-29 21:49:17.157812+00,BAKERCORP CANADA,386,BAKERCORP CANADA,"[""fd""]",1,0,0,null,BAKERCORP CANADA
4540,2024-07-30 09:30:18.826465+00,NUNA EAST,388,NUNA EAST,"[""fd""]",26,0,41299153.02,null,NUNA EAST LTD.
4541,2024-07-30 09:35:40.254415+00,NUNA LOGISTICS,388,NUNA LOGISTICS,"[""fd""]",1,0,10043262.09,null,NUNA LOGISTICS LIMITED
4542,2024-07-30 09:35:40.254415+00,NUNA INNOVATIONS,388,NUNA INNOVATIONS,"[""fd""]",1,0,0,null,NUNA INNOVATIONS
4562,2024-07-30 11:44:53.030192+00,TENAQUIP TENAQUIP,389,TENAQUIP TENAQUIP,"[""fd""]",2,0,0,null,"TENAQUIP LIMITEE, TENAQUIP LIMITED"
4563,2024-07-30 11:44:53.030192+00,TENAQUIP,389,TENAQUIP,"[""bc"",""fd""]",646,0,9501284.32,9792.99,Tenaquip Limited
4564,2024-07-30 11:44:53.030192+00,TENNAQUIP,389,TENNAQUIP,"[""fd""]",1,0,0,null,Tennaquip
4565,2024-07-30 11:44:53.030192+00,TENAQUIPE,389,TENAQUIPE,"[""fd""]",1,0,0,null,Tenaquipe
4566,2024-07-30 11:44:53.030192+00,TENAQUIP NIS,389,TENAQUIP NIS,"[""fd""]",2,0,0,null,TENAQUIP NIS LIMITED
4567,2024-07-30 11:44:53.030192+00,TEANAQUIP,389,TEANAQUIP,"[""fd""]",1,0,0,null,teanaquip
4568,2024-07-30 11:44:53.030192+00,TENAQUIP LMITED,389,TENAQUIP LMITED,"[""fd""]",1,0,0,null,Tenaquip Lmited
4569,2024-07-30 11:44:53.030192+00,TENAQUIP TORONTO,389,TENAQUIP TORONTO,"[""fd""]",1,0,0,null,Tenaquip Limited Toronto
4570,2024-07-30 11:44:53.030192+00,TENQUIP,389,TENQUIP,"[""fd""]",2,0,0,null,TENQUIP
4571,2024-07-30 11:44:53.030192+00,1229870 TENAQUIP,389,1229870 TENAQUIP,"[""fd""]",1,0,0,null,1229870 TENAQUIP LIMITED
4572,2024-07-30 11:44:53.030192+00,TENEQUIP,389,TENEQUIP,"[""fd""]",2,0,14219.1,null,TENEQUIP LTD
4573,2024-07-30 11:44:53.030192+00,TENAQUIP LLIMITED,389,TENAQUIP LLIMITED,"[""fd""]",1,0,0,null,Tenaquip Llimited
4574,2024-07-30 11:44:53.030192+00,TENAQUIP LIMITIED,389,TENAQUIP LIMITIED,"[""fd""]",1,0,0,null,Tenaquip Limitied
4575,2024-07-30 11:44:53.030192+00,TENAQUIP LIMNITED,389,TENAQUIP LIMNITED,"[""fd""]",1,0,-14718,null,TENAQUIP LIMNITED
4576,2024-07-30 11:44:53.030192+00,TENAQUIP MONTREAL,389,TENAQUIP MONTREAL,"[""fd""]",4,0,180561.47,null,Tenaquip Ltd Montreal
4577,2024-07-30 11:44:53.030192+00,TENIQUIP,389,TENIQUIP,"[""fd""]",3,0,0,null,Teniquip Ltd
4578,2024-07-30 11:44:53.030192+00,TENAQUIP MONTRACAL,389,TENAQUIP MONTRACAL,"[""fd""]",1,0,34578.73,null,Tenaquip Ltd MontrÃ©al
4579,2024-07-30 11:44:53.030192+00,TENAQUIPLIMITED,389,TENAQUIPLIMITED,"[""fd""]",1,0,0,null,TenaquipLimited
4580,2024-07-30 11:44:53.030192+00,TENAQUIP INDUSTRIAL,389,TENAQUIP INDUSTRIAL,"[""fd""]",1,0,0,null,tenaquip industrial
4581,2024-07-30 11:44:53.030192+00,TENAQUIP INDUSTRIAL EQUIPMENT,389,TENAQUIP INDUSTRIAL EQUIPMENT,"[""fd""]",5,0,46336.92,null,Tenaquip Industrial Equipment &
4582,2024-07-30 11:44:53.030192+00,TENAQUIP INDUSTRIES EQUIPMENT SUPPLIES SOLUTIONS,389,TENAQUIP INDUSTRIES EQUIPMENT SUPPLIES SOLUTIONS,"[""fd""]",1,0,0,null,Tenaquip Industries Equipment Supplies & Solutions
4583,2024-07-30 11:44:53.030192+00,TENAQUIP INDUSTRIAL EQUIPMENT SUPPLIES SOLUTIONS,389,TENAQUIP INDUSTRIAL EQUIPMENT SUPPLIES SOLUTIONS,"[""fd""]",2,0,0,null,"TENAQUIP INDUSTRIAL EQUIPMENT, SUPPLIES & SOLUTIONS"
4584,2024-07-30 11:44:53.030192+00,TENAQUIPFASTENALGRAINGERMILLSUPPLYBRAFASCO,389,TENAQUIPFASTENALGRAINGERMILLSUPPLYBRAFASCO,"[""fd""]",1,0,0,null,TENAQUIP/FASTENAL/GRAINGER/MILLSUPPLY/BRAFASCO
4585,2024-07-30 11:47:51.824143+00,TELUS,390,TELUS,"[""ab"",""bc"",""fd"",""mb"",""ns"",""on"",""qc"",""sk""]",467,390,268083426.7,333649.87,Telus Corporation
4586,2024-07-30 11:47:51.824143+00,TELUS TELUS,390,TELUS TELUS,"[""fd""]",0,24,0,null,Telus Corporation / Telus Corporation
4587,2024-07-30 11:47:51.824143+00,TELUS SANTE,390,TELUS SANTE,"[""fd""]",1,0,-22995,null,TELUS SANTÉ
4588,2024-07-30 11:47:51.824143+00,TELUS SSM II,390,TELUS SSM II,"[""fd""]",1,0,0,null,"Telus, SSM II"
4589,2024-07-30 11:47:51.824143+00,TELUS HEALTH,390,TELUS HEALTH,"[""fd"",""mb"",""nb""]",2,2,23501.4,null,TELUS Health
4590,2024-07-30 11:47:51.824143+00,TELUS QUEBEC,390,TELUS QUEBEC,"[""fd""]",7,0,78557.14,null,Telus Quebec
4591,2024-07-30 11:47:51.824143+00,TELUS SERVICES,390,TELUS SERVICES,"[""fd""]",25,0,944730.61,null,TELUS SERVICES INC.
4592,2024-07-30 11:47:51.824143+00,TELUS MOBILITE,390,TELUS MOBILITE,"[""fd""]",1,0,11533.4,null,TELUS MOBILITE
4593,2024-07-30 11:47:51.824143+00,TELUS MOBILITY,390,TELUS MOBILITY,"[""fd"",""on""]",20,2,768536.94,null,Telus Mobility
4594,2024-07-30 11:47:51.824143+00,TELUS GEOMATICS,390,TELUS GEOMATICS,"[""fd""]",9,0,169276.43,null,TELUS  (Geomatics)
4595,2024-07-30 11:47:51.824143+00,TELUSSUSTEMA,390,TELUSSUSTEMA,"[""fd""]",1,0,0,null,Telus/Sustema
4596,2024-07-30 11:47:51.824143+00,TELUS HEALTH TELUS SANTE,390,TELUS HEALTH TELUS SANTE,"[""fd""]",0,5,0,null,Telus Health Inc. / Telus Santé
4597,2024-07-30 11:47:51.824143+00,TELUS HEALTH CANADA,390,TELUS HEALTH CANADA,"[""bc"",""fd""]",10,0,1059798.33,200000,TELUS HEALTH (CANADA) LTD.
4598,2024-07-30 11:47:51.824143+00,TELUS COMMUNICAIONS,390,TELUS COMMUNICAIONS,"[""fd""]",1,0,0,null,TELUS COMMUNICAIONS INC.
4599,2024-07-30 11:47:51.824143+00,TELUS COMMUNICATION,390,TELUS COMMUNICATION,"[""bc"",""fd""]",11,0,1004361.8,0,TELUS COMMUNICATION INC
4600,2024-07-30 11:47:51.824143+00,TELUS COMMUNICATIONS,390,TELUS COMMUNICATIONS,"[""bc"",""fd"",""ns"",""on""]",957,21,611721572.7,142982116.4,TELUS COMMUNICATIONS INC.
4601,2024-07-30 11:47:51.824143+00,TELUS EQUIPMENT SALES,390,TELUS EQUIPMENT SALES,"[""fd""]",1,0,0,null,Telus Equipment Sales
4602,2024-07-30 11:47:51.824143+00,TELUS SOLUTIONS EN SANT,390,TELUS SOLUTIONS EN SANT,"[""fd""]",1,0,14700,null,Telus Solutions En Sant
4603,2024-07-30 11:47:51.824143+00,TELUS NATIONAL SYSTEMS,390,TELUS NATIONAL SYSTEMS,"[""fd""]",46,0,4744202.91,null,TELUS NATIONAL SYSTEMS INC.
4604,2024-07-30 11:47:51.824143+00,TELUS HEALTH SOLUTIONS,390,TELUS HEALTH SOLUTIONS,"[""fd"",""ns""]",12,2,1434323.83,null,TELUS HEALTH SOLUTIONS
4605,2024-07-30 11:47:51.824143+00,TELUS CLIENT SOLUTIONS,390,TELUS CLIENT SOLUTIONS,"[""fd""]",1,0,21454.36,null,TELUS CLIENT SOLUTIONS
4606,2024-07-30 11:47:51.824143+00,TELUS COMMUNICATION BC,390,TELUS COMMUNICATION BC,"[""fd""]",1,0,21400,null,TELUS COMMUNICATION (B.C.) INC.
4607,2024-07-30 11:47:51.824143+00,TELUS COMMUNICATIONS BC,390,TELUS COMMUNICATIONS BC,"[""fd""]",1,0,0,null,Telus Communications (B.C.) Inc.
4608,2024-07-30 11:47:51.824143+00,TELUS SOLUTIONS EN SANTE,390,TELUS SOLUTIONS EN SANTE,"[""fd""]",16,0,1920563.91,null,TELUS Solutions en Santé
4609,2024-07-30 11:47:51.824143+00,CLINIQUES TELUS SANTE TELUS H,390,CLINIQUES TELUS SANTE TELUS H,"[""fd""]",1,0,0,null,CLINIQUES TELUS SANTE INC./ TELUS H
4610,2024-07-30 11:47:51.824143+00,TELUS COMMUNICATION COMPANY,390,TELUS COMMUNICATION COMPANY,"[""fd""]",8,0,759788.89,null,TELUS COMMUNICATION COMPANY
4611,2024-07-30 11:47:51.824143+00,TELUS HEALTH CARE CENTRES,390,TELUS HEALTH CARE CENTRES,"[""fd""]",30,1,604748.17,null,TELUS HEALTH CARE CENTRES INC.
4612,2024-07-30 11:47:51.824143+00,TELUS BUSINESS SOLUTIONS,390,TELUS BUSINESS SOLUTIONS,"[""fd""]",7,0,0,null,TELUS BUSINESS SOLUTIONS
4613,2024-07-30 11:47:51.824143+00,TELUS COMMUNICATION COMPAGNY,390,TELUS COMMUNICATION COMPAGNY,"[""fd""]",1,0,27507.7,null,TELUS Communication Compagny
4614,2024-07-30 11:47:51.824143+00,TELUS SOLUTIONS DAFFAIRES,390,TELUS SOLUTIONS DAFFAIRES,"[""fd""]",7,0,60161.49,null,TÉLUS SOLUTIONS D'AFFAIRES INC.
4615,2024-07-30 11:47:51.824143+00,TELUS HEALTH SOLUTIONS GP,390,TELUS HEALTH SOLUTIONS GP,"[""fd""]",0,6,0,null,Telus Health Solutions Gp
4616,2024-07-30 11:47:51.824143+00,TELUS COMMUNICATIONS COMPANY,390,TELUS COMMUNICATIONS COMPANY,"[""bc"",""fd"",""on""]",1416,1,505863730.9,3223479,TELUS COMMUNICATIONS COMPANY
4617,2024-07-30 11:47:51.824143+00,TELUS SERVICES PARTNERSHIP,390,TELUS SERVICES PARTNERSHIP,"[""on""]",0,4,0,null,Telus Services Partnership
4618,2024-07-30 11:47:51.824143+00,TELUS ENTERPRISE SOLUTIONS,390,TELUS ENTERPRISE SOLUTIONS,"[""on""]",0,1,0,null,Telus Enterprise Solutions
4619,2024-07-30 11:47:51.824143+00,TELLUS COMMUNICATIONS,390,TELLUS COMMUNICATIONS,"[""fd""]",1,0,0,null,Tellus Communications Inc.
4620,2024-07-30 11:47:51.824143+00,TELUS AGRICULTURE SOLUTIONS,390,TELUS AGRICULTURE SOLUTIONS,"[""fd""]",1,0,48138,null,TELUS AGRICULTURE SOLUTIONS INC
4621,2024-07-30 11:48:26.274677+00,TELUS HEALTH SOLUTIONS TELUS SOLUTIONS EN SANTE,390,TELUS HEALTH SOLUTIONS TELUS SOLUTIONS EN SANTE,"[""bc""]",2,0,13343222.56,13343222.56,TELUS HEALTH SOLUTIONS INC. TELUS SOLUTIONS EN SANTE INC.
4622,2024-07-30 11:48:26.274677+00,TELUS HEALTH FORMERLY KNOWN AS EMERGIS,390,TELUS HEALTH FORMERLY KNOWN AS EMERGIS,"[""on""]",0,2,0,null,Telus Health (Formerly Known As Emergis Inc.)
4623,2024-07-30 11:48:26.274677+00,TELUS HEALTH PAYMENT SOLUTIONS PARTNERSHIP,390,TELUS HEALTH PAYMENT SOLUTIONS PARTNERSHIP,"[""bc"",""fd""]",2,0,889706.08,770500,TELUS HEALTH & PAYMENT SOLUTIONS LIMITED PARTNERSHIP
4624,2024-07-30 11:49:30.814461+00,EMERGIS,390,EMERGIS,"[""fd"",""on""]",1,3,95845,null,Emergis Inc.
4625,2024-07-30 11:49:30.814461+00,BCE EMERGIS,390,BCE EMERGIS,"[""fd"",""on""]",3,6,301981,null,Bce Emergis
4626,2024-07-30 11:49:30.814461+00,BCE EMERGIS EHEALTH SOLUTIONS GROUP,390,BCE EMERGIS EHEALTH SOLUTIONS GROUP,"[""on""]",0,1,0,null,Bce Emergis Ehealth Solutions Group
4627,2024-07-30 11:50:01.724338+00,SOCIETE TELUS COMMUNICATIONS,390,SOCIETE TELUS COMMUNICATIONS,"[""fd""]",1,0,17269.77,null,Société Telus Communications
4628,2024-07-30 11:50:01.724338+00,TELUS COLLABORATION SERVICES,390,TELUS COLLABORATION SERVICES,"[""fd""]",21,0,1827994.57,null,TELUS COLLABORATION SERVICES
4629,2024-07-30 11:51:15.922388+00,TELUS COMMUNICATIONS QUEBEC,390,TELUS COMMUNICATIONS QUEBEC,"[""fd""]",0,6,0,null,Telus Communications (Québec)
4630,2024-07-30 11:51:15.922388+00,TELUS COMMUNICATIONS AMALCO,390,TELUS COMMUNICATIONS AMALCO,"[""fd""]",4,0,101604,null,TELUS Communications Inc. (Amalco)
4631,2024-07-30 11:51:15.922388+00,TELUS COMMUNICATIONS BURNABY,390,TELUS COMMUNICATIONS BURNABY,"[""fd""]",4,0,0,null,TELUS COMMUNICATIONS INC./BURNABY
4632,2024-07-30 11:51:15.922388+00,TELUS COMMUNICATIONS COMPANY TCC,390,TELUS COMMUNICATIONS COMPANY TCC,"[""bc""]",1,0,0,0,TELUS Communications Company (TCC)
4633,2024-07-30 11:51:15.922388+00,TELUS COMMUNICATIONS BURNABY BC,390,TELUS COMMUNICATIONS BURNABY BC,"[""fd""]",2,0,35974.68,null,"TELUS Communications Co - Burnaby, BC"
4634,2024-07-30 11:51:15.922388+00,TELUS INTEGRATED COMMUNICATIONS,390,TELUS INTEGRATED COMMUNICATIONS,"[""fd""]",24,0,188652645.2,null,TELUS INTEGRATED COMMUNICATIONS
4635,2024-07-30 11:52:13.646961+00,TELUS COMMUNICATIONS COMPANY 7TH FLOOR,390,TELUS COMMUNICATIONS COMPANY 7TH FLOOR,"[""fd""]",5,0,694680.34,null,TELUS COMMUNICATIONS COMPANY 7TH FLOOR
4636,2024-07-30 11:52:25.75751+00,TELUS COMMUNICATIONS COMPANY AUTHORIZED RESELLER,390,TELUS COMMUNICATIONS COMPANY AUTHORIZED RESELLER,"[""bc""]",1,0,314884,314884,Telus Communications Company - authorized reseller
4637,2024-07-30 11:54:20.339403+00,PUBLIC MOBILE,390,PUBLIC MOBILE,"[""fd""]",0,8,0,null,Public Mobile Inc.
4638,2024-07-30 11:59:49.683548+00,MEDISYS,390,MEDISYS,"[""fd"",""on""]",1,3,52500,null,Medisys
